 7.962,    3084.603027 ,      0.309200
 8.017,    3048.754639 ,      0.315500
 8.072,    3044.041748 ,      0.309700
 8.128,    3016.757812 ,      0.319000
 8.185,    2988.220459 ,      0.313300
 8.241,    2978.745361 ,      0.325900
 8.299,    2954.717041 ,      0.312700
 8.356,    2929.620850 ,      0.318400
 8.414,    2902.572754 ,      0.314100
 8.472,    2894.016846 ,      0.320600
 8.531,    2878.363770 ,      0.326900
 8.590,    2842.256348 ,      0.327900
 8.650,    2829.418701 ,      0.325500
 8.770,    2794.500244 ,      0.331400
 8.892,    2735.868896 ,      0.326400
 8.954,    2733.699707 ,      0.331700
 9.016,    2714.715332 ,      0.324100
 9.078,    2690.578369 ,      0.330300
 9.141,    2672.984863 ,      0.330600
 9.204,    2658.742920 ,      0.336000
 9.268,    2645.768066 ,      0.334400
 9.333,    2633.761475 ,      0.328700
 9.397,    2606.080322 ,      0.328300
 9.462,    2596.191895 ,      0.336800
 9.528,    2577.220947 ,      0.331900
 9.594,    2560.430420 ,      0.334400
 9.661,    2543.308838 ,      0.340200
 9.727,    2533.968506 ,      0.341500
 9.795,    2519.540039 ,      0.335200
 9.863,    2498.104492 ,      0.341600
 9.931,    2484.572754 ,      0.347300
10.000,    2464.482422 ,      0.337700
10.069,    2448.346680 ,      0.336700
10.139,    2437.673828 ,      0.339100
10.209,    2432.625488 ,      0.339000
10.280,    2409.600342 ,      0.342900
10.351,    2401.587402 ,      0.343100
10.423,    2381.456543 ,      0.338700
10.495,    2374.421143 ,      0.339100
10.568,    2354.451416 ,      0.343500
10.641,    2359.237793 ,      0.345300
10.715,    2335.428223 ,      0.339300
10.789,    2324.538574 ,      0.346400
10.864,    2313.847412 ,      0.344200
10.940,    2301.316162 ,      0.342200
11.015,    2298.838135 ,      0.341400
11.092,    2277.581055 ,      0.340200
11.169,    2271.862549 ,      0.340400
11.246,    2255.436523 ,      0.355300
11.324,    2248.895020 ,      0.348900
11.402,    2233.141846 ,      0.349200
11.482,    2225.934082 ,      0.353600
11.561,    2203.304199 ,      0.353500
11.641,    2200.838623 ,      0.349100
11.722,    2190.840576 ,      0.349900
11.885,    2175.760010 ,      0.357100
11.967,    2158.320557 ,      0.353000
12.050,    2148.764648 ,      0.351600
