event,id,pt,eta,phi,momentum,mass
13002,	-6000113,	71.5727,	-0.168608,	-2.8825,	72.5924,	15
13003,	6000113,	47.2425,	-3.13523,	-0.7554,	544.175,	15
13003,	-6000113,	32.4044,	-1.0342,	0.868325,	51.3346,	15
13004,	6000113,	35.4798,	-0.473685,	3.05906,	39.5353,	15
13004,	-6000113,	53.6962,	-2.16793,	-0.191847,	237.728,	15
13005,	6000113,	52.9689,	-2.00732,	1.53642,	200.69,	15
13005,	-6000113,	69.4737,	-2.33026,	-1.29576,	360.493,	15
13006,	6000113,	51.7802,	0.809346,	2.29277,	69.6854,	15
13006,	-6000113,	72.2387,	0.369897,	-1.20194,	77.2373,	15
13007,	6000113,	119.82,	0.487312,	0.577147,	134.331,	15
13007,	-6000113,	27.1867,	-1.01928,	-1.36807,	42.5752,	15
13008,	6000113,	106.524,	2.52792,	1.50794,	671.487,	15
13008,	-6000113,	168.41,	1.94776,	2.23334,	602.532,	15
13009,	6000113,	61.5024,	-1.67445,	-0.552267,	169.847,	15
13009,	-6000113,	43.7943,	-0.53629,	2.54444,	50.2444,	15
13010,	6000113,	70.365,	1.90484,	-0.835262,	241.605,	15
13010,	-6000113,	50.6704,	2.27448,	2.22732,	248.936,	15
13011,	6000113,	52.8557,	0.357775,	0.62559,	56.2748,	15
13011,	-6000113,	65.7737,	0.870966,	-2.7193,	92.3386,	15
13012,	6000113,	30.8199,	0.512382,	2.98756,	34.9548,	15
13012,	-6000113,	35.4248,	-2.20167,	2.99568,	162.081,	15
13013,	6000113,	55.7193,	-1.67143,	1.98538,	153.444,	15
13013,	-6000113,	66.3837,	-1.3159,	-0.794574,	132.646,	15
13014,	6000113,	49.0193,	2.35381,	2.3586,	260.307,	15
13014,	-6000113,	51.242,	1.04414,	-1.18009,	81.8065,	15
13015,	6000113,	64.2201,	0.963784,	2.77595,	96.428,	15
13015,	-6000113,	49.4028,	1.90602,	0.214764,	169.821,	15
13016,	6000113,	77.9153,	1.07021,	-0.731457,	126.96,	15
13016,	-6000113,	44.227,	1.76145,	2.0556,	132.519,	15
13017,	6000113,	141.675,	1.26724,	2.88976,	271.494,	15
13017,	-6000113,	53.1645,	1.14028,	-1.87042,	91.6388,	15
13018,	6000113,	48.8661,	0.304109,	-0.825201,	51.1432,	15
13018,	-6000113,	19.1379,	3.0437,	-2.2846,	201.24,	15
13019,	6000113,	44.9856,	-1.78991,	0.114973,	138.463,	15
13019,	-6000113,	76.6434,	-1.02562,	-2.60967,	120.614,	15
13020,	6000113,	60.9391,	0.0668481,	1.48299,	61.0753,	15
13020,	-6000113,	42.5562,	1.31656,	-1.53157,	85.0828,	15
13021,	6000113,	51.292,	-2.46827,	1.66521,	304.846,	15
13021,	-6000113,	56.7844,	-1.45585,	-1.56788,	128.371,	15
13022,	6000113,	219.197,	0.614798,	0.87784,	261.944,	15
13022,	-6000113,	327.807,	0.2741,	1.17653,	340.198,	15
13023,	6000113,	48.7789,	0.431556,	1.18694,	53.3922,	15
13023,	-6000113,	31.4906,	-1.62566,	-2.3861,	83.112,	15
13024,	6000113,	38.9133,	-1.79825,	2.15015,	120.722,	15
13024,	-6000113,	20.3312,	1.00798,	-1.65345,	31.5645,	15
13025,	6000113,	51.9692,	1.7793,	-0.692605,	158.362,	15
13025,	-6000113,	82.8094,	1.1137,	2.67945,	139.697,	15
13026,	6000113,	25.3673,	-1.15264,	0.00591666,	44.1688,	15
13026,	-6000113,	116.465,	-0.179046,	-2.93483,	118.337,	15
13027,	6000113,	64.0953,	-1.52647,	0.0970149,	154.445,	15
13027,	-6000113,	57.8443,	-1.52999,	-2.90123,	139.829,	15
13028,	6000113,	63.2737,	1.42257,	1.97314,	138.849,	15
13028,	-6000113,	59.6816,	0.944856,	-0.670685,	88.3639,	15
13029,	6000113,	69.6679,	-1.74402,	-3.00651,	205.35,	15
13029,	-6000113,	19.3826,	0.390963,	-0.589834,	20.8829,	15
13030,	6000113,	26.0334,	3.3348,	1.53614,	365.878,	15
13030,	-6000113,	44.9612,	0.635734,	-1.24532,	54.357,	15
13031,	6000113,	51.9717,	-0.13645,	-1.20864,	52.4562,	15
13031,	-6000113,	48.0654,	1.1462,	1.94413,	83.251,	15
13032,	6000113,	82.6989,	3.119,	0.132255,	937.305,	15
13032,	-6000113,	34.7327,	2.21687,	-2.87748,	161.29,	15
13033,	6000113,	76.6105,	2.10863,	-1.19356,	320.169,	15
13033,	-6000113,	48.1507,	2.38785,	2.24012,	264.393,	15
13034,	6000113,	85.0906,	0.46027,	2.40175,	94.264,	15
13034,	-6000113,	64.1971,	1.94374,	2.13223,	228.798,	15
13035,	6000113,	181.317,	0.381156,	-3.07422,	194.648,	15
13035,	-6000113,	51.4556,	0.968789,	-1.89154,	77.5512,	15
13036,	6000113,	94.4205,	-1.56014,	1.7461,	234.616,	15
13036,	-6000113,	46.7667,	-2.6464,	-2.94825,	331.438,	15
13037,	6000113,	40.3827,	0.863253,	0.189926,	56.3873,	15
13037,	-6000113,	80.0917,	1.5976,	-2.5959,	205.978,	15
13038,	6000113,	29.6124,	1.88506,	-0.519649,	99.7729,	15
13038,	-6000113,	22.0761,	4.75168,	2.68838,	1278.07,	15
13039,	6000113,	29.6815,	-0.699093,	1.49856,	37.2348,	15
13039,	-6000113,	141.451,	-1.3959,	-2.81619,	303.146,	15
13040,	6000113,	51.2017,	2.16015,	-1.19866,	224.973,	15
13040,	-6000113,	69.2642,	2.64645,	1.6772,	490.905,	15
13041,	6000113,	32.9374,	-0.287097,	1.48891,	34.3042,	15
13041,	-6000113,	138.679,	0.567802,	-2.98643,	161.641,	15
13042,	6000113,	55.5413,	-1.62868,	2.40599,	147,	15
13042,	-6000113,	103.528,	-1.32997,	0.562709,	209.407,	15
13043,	6000113,	84.3952,	-0.100711,	0.529714,	84.8236,	15
13043,	-6000113,	42.7615,	-0.806727,	3.00446,	57.4475,	15
13044,	6000113,	13.9395,	3.27229,	0.403375,	184.069,	15
13044,	-6000113,	11.3025,	-1.15522,	2.78916,	19.7213,	15
13045,	6000113,	24.1655,	0.996069,	0.277475,	37.178,	15
13045,	-6000113,	69.5249,	2.65355,	-3.11726,	496.227,	15
13046,	6000113,	58.567,	0.649204,	2.80664,	71.3486,	15
13046,	-6000113,	54.741,	-0.244559,	-0.770881,	56.3861,	15
13047,	6000113,	68.943,	-2.34619,	-1.01403,	363.38,	15
13047,	-6000113,	31.0376,	-0.896269,	1.94949,	44.361,	15
13048,	6000113,	189.62,	-0.925982,	-2.11182,	276.892,	15
13048,	-6000113,	19.4414,	-1.3222,	1.71979,	39.0599,	15
13049,	6000113,	53.1143,	-1.85984,	0.612755,	174.704,	15
13049,	-6000113,	50.8832,	-0.616508,	-2.22314,	60.8633,	15
13050,	6000113,	57.3921,	4.02225,	0.739576,	1602.52,	15
13050,	-6000113,	62.2705,	3.64168,	-2.31955,	1188.81,	15
13051,	6000113,	25.3097,	-1.32509,	-1.6283,	50.9775,	15
13051,	-6000113,	29.2844,	1.60903,	2.29644,	76.1111,	15
13052,	6000113,	34.159,	4.73332,	-1.36993,	1941.62,	15
13052,	-6000113,	45.9781,	2.70009,	2.78387,	343.646,	15
13053,	6000113,	39.879,	-0.503017,	-0.619751,	45.0315,	15
13053,	-6000113,	85.4724,	0.255606,	3.06159,	88.2798,	15
13054,	6000113,	117.251,	-1.57222,	1.32061,	294.587,	15
13054,	-6000113,	28.0839,	-2.22057,	-1.77383,	130.887,	15
13055,	6000113,	47.2295,	-2.77789,	1.27206,	381.313,	15
13055,	-6000113,	51.4333,	-1.43362,	-2.06684,	113.983,	15
13056,	6000113,	63.9498,	-2.44452,	2.23596,	371.285,	15
13056,	-6000113,	57.467,	-2.55304,	-0.908782,	371.35,	15
13057,	6000113,	46.4982,	2.24476,	1.54954,	221.892,	15
13057,	-6000113,	71.2215,	2.95101,	-1.86385,	682.93,	15
13058,	6000113,	81.3722,	2.01747,	-2.48096,	311.341,	15
13058,	-6000113,	47.9515,	2.41062,	1.27303,	269.262,	15
13059,	6000113,	55.8723,	-0.494835,	-0.388061,	62.8535,	15
13059,	-6000113,	66.1234,	-0.62504,	2.58014,	79.4658,	15
13060,	6000113,	87.2349,	-0.452145,	-1.95961,	96.3048,	15
13060,	-6000113,	29.73,	-1.7083,	0.952711,	84.7412,	15
13061,	6000113,	59.9652,	-1.89716,	-1.39568,	204.389,	15
13061,	-6000113,	50.653,	-1.00636,	1.758,	78.5419,	15
13062,	6000113,	85.8374,	2.61918,	1.76109,	592.161,	15
13062,	-6000113,	28.6922,	3.96172,	-1.43313,	754.125,	15
13063,	6000113,	21.259,	2.55754,	1.57688,	137.987,	15
13063,	-6000113,	63.447,	0.333636,	-2.29918,	67.0111,	15
13064,	6000113,	176.9,	1.30942,	-2.98552,	351.501,	15
13064,	-6000113,	8.80993,	3.3343,	0.784289,	123.755,	15
13065,	6000113,	65.7771,	2.69467,	1.17502,	488.991,	15
13065,	-6000113,	56.154,	2.75205,	-1.87965,	441.891,	15
13066,	6000113,	29.7704,	-3.90743,	-1.45661,	741.152,	15
13066,	-6000113,	54.3886,	-1.82243,	2.46191,	172.643,	15
13067,	6000113,	29.5745,	0.697043,	-1.36924,	37.0548,	15
13067,	-6000113,	79.6898,	-1.12424,	0.187558,	135.583,	15
13068,	6000113,	58.1764,	0.616088,	1.83228,	69.5709,	15
13068,	-6000113,	69.1684,	0.214299,	-1.77916,	70.7627,	15
13069,	6000113,	81.6776,	2.35031,	0.00809709,	432.245,	15
13069,	-6000113,	45.7792,	1.97414,	2.80271,	167.994,	15
13070,	6000113,	49.9814,	-2.08411,	-2.04196,	203.97,	15
13070,	-6000113,	72.1276,	-2.41874,	0.98675,	408.268,	15
13071,	6000113,	52.9813,	-0.842288,	1.9715,	72.9128,	15
13071,	-6000113,	62.2485,	-1.70189,	-1.43267,	176.371,	15
13072,	6000113,	87.4913,	0.934289,	-0.00457981,	128.536,	15
13072,	-6000113,	33.1655,	-0.0369182,	-2.95139,	33.1881,	15
13073,	6000113,	59.4246,	-2.39649,	1.48768,	329.08,	15
13073,	-6000113,	55.1715,	-1.69467,	-1.74002,	155.267,	15
13074,	6000113,	51.6934,	0.56331,	-1.93337,	60.1143,	15
13074,	-6000113,	88.9958,	0.878761,	0.229925,	125.627,	15
13075,	6000113,	50.6516,	2.75234,	-1.38851,	398.706,	15
13075,	-6000113,	33.3682,	0.913667,	2.388,	48.2922,	15
13076,	6000113,	32.218,	1.0109,	2.22131,	50.1305,	15
13076,	-6000113,	134.115,	2.49192,	2.61952,	815.906,	15
13077,	6000113,	40.2546,	3.16028,	-0.461956,	475.399,	15
13077,	-6000113,	52.3109,	1.62764,	2.72626,	138.316,	15
13078,	6000113,	61.0044,	-0.228254,	-3.04177,	62.6004,	15
13078,	-6000113,	54.7625,	0.628808,	-0.509727,	65.9505,	15
13079,	6000113,	63.448,	1.6484,	2.89089,	171.024,	15
13079,	-6000113,	52.8847,	0.950683,	-0.416569,	78.6382,	15
13080,	6000113,	61.2956,	2.80498,	0.549559,	508.361,	15
13080,	-6000113,	42.7345,	1.61315,	-2.16269,	111.491,	15
13081,	6000113,	37.9892,	1.91057,	-0.141642,	131.156,	15
13081,	-6000113,	82.7869,	1.08417,	-3.08888,	136.398,	15
13082,	6000113,	13.242,	0.679937,	-1.77766,	16.4227,	15
13082,	-6000113,	121.769,	2.36401,	-2.92572,	653.14,	15
13083,	6000113,	34.7649,	0.958351,	0.293297,	51.9894,	15
13083,	-6000113,	46.5663,	2.87106,	-2.06124,	412.4,	15
13084,	6000113,	65.8419,	3.56346,	1.91853,	1162.55,	15
13084,	-6000113,	56.0147,	3.74724,	-1.06793,	1188.28,	15
13085,	6000113,	17.886,	-1.68238,	-2.50199,	49.7614,	15
13085,	-6000113,	64.5842,	0.87124,	-1.05446,	90.6861,	15
13086,	6000113,	43.303,	3.94775,	-1.4601,	1122.36,	15
13086,	-6000113,	50.0517,	2.44272,	1.76369,	290.08,	15
13087,	6000113,	147.866,	1.11931,	2.88008,	250.578,	15
13087,	-6000113,	182.947,	1.55418,	2.27602,	452.113,	15
13088,	6000113,	64.6173,	1.69339,	-1.2204,	181.632,	15
13088,	-6000113,	49.9913,	-0.0933518,	-1.81059,	50.2093,	15
13089,	6000113,	47.8729,	-1.54273,	0.533546,	117.076,	15
13089,	-6000113,	72.6332,	-0.499754,	-1.67147,	81.8938,	15
13090,	6000113,	56.1133,	-2.26819,	-2.54735,	273.985,	15
13090,	-6000113,	60.217,	-1.64052,	0.394739,	161.133,	15
13091,	6000113,	23.8043,	1.01057,	-2.40482,	37.0296,	15
13091,	-6000113,	112.277,	2.23589,	1.87033,	531.164,	15
13092,	6000113,	109.205,	-2.19587,	-2.52745,	496.832,	15
13092,	-6000113,	29.132,	-1.42736,	0.295939,	64.2017,	15
13093,	6000113,	107.58,	1.49582,	1.60637,	252.116,	15
13093,	-6000113,	34.2238,	1.176,	-1.04716,	60.7454,	15
13094,	6000113,	21.7269,	-1.96318,	-1.86777,	78.8943,	15
13094,	-6000113,	20.6498,	1.49321,	0.487877,	48.2791,	15
13095,	6000113,	114.569,	-0.328124,	2.85663,	120.793,	15
13095,	-6000113,	11.7861,	1.92595,	0.703737,	41.2948,	15
13096,	6000113,	56.8693,	-0.0597496,	-1.70684,	56.9709,	15
13096,	-6000113,	67.5199,	0.458102,	1.95446,	74.7294,	15
13097,	6000113,	65.5889,	-2.0757,	0.786727,	265.49,	15
13097,	-6000113,	57.2604,	-2.13506,	-2.47554,	245.526,	15
13098,	6000113,	82.2419,	-1.52295,	1.74496,	197.538,	15
13098,	-6000113,	16.1026,	-3.73324,	-1.1758,	336.852,	15
13099,	6000113,	46.2696,	2.77285,	2.46014,	371.701,	15
13099,	-6000113,	104.908,	1.74465,	0.929827,	309.405,	15
13100,	6000113,	38.9833,	-1.36251,	1.95571,	81.1244,	15
13100,	-6000113,	57.8915,	-2.86141,	-1.9715,	507.807,	15
13101,	6000113,	84.1767,	1.65575,	-1.99168,	228.453,	15
13101,	-6000113,	39.9683,	2.322,	0.963483,	205.72,	15
13102,	6000113,	36.2186,	0.192028,	-2.78838,	36.8884,	15
13102,	-6000113,	87.8542,	-0.59582,	0.341076,	103.915,	15
13103,	6000113,	71.4873,	-0.756404,	2.18653,	92.9318,	15
13103,	-6000113,	81.7213,	-1.87399,	1.07425,	272.448,	15
13104,	6000113,	16.8054,	1.91553,	2.65772,	58.2964,	15
13104,	-6000113,	24.9475,	-1.59249,	0.0213261,	63.8578,	15
13105,	6000113,	47.4894,	1.10223,	0.00156409,	79.3786,	15
13105,	-6000113,	82.9259,	1.02321,	2.61581,	130.258,	15
13106,	6000113,	60.761,	-2.19697,	-1.86318,	276.732,	15
13106,	-6000113,	55.0838,	-0.408536,	-2.14329,	59.7449,	15
13107,	6000113,	57.0777,	-0.0730287,	-0.903654,	57.2299,	15
13107,	-6000113,	52.4592,	0.943825,	1.95481,	77.6114,	15
13108,	6000113,	55.051,	-3.20574,	-2.20954,	680.271,	15
13108,	-6000113,	66.289,	-2.893,	1.15575,	600.007,	15
13109,	6000113,	64.7428,	1.23195,	2.75072,	120.409,	15
13109,	-6000113,	53.4271,	0.737732,	-0.410368,	68.6374,	15
13110,	6000113,	221.113,	0.504739,	2.57275,	249.881,	15
13110,	-6000113,	373.77,	0.420118,	2.99108,	407.243,	15
13111,	6000113,	14.8293,	3.76993,	2.0513,	321.794,	15
13111,	-6000113,	101.451,	1.35009,	1.33695,	208.836,	15
13112,	6000113,	63.5154,	-1.36864,	-1.63545,	132.889,	15
13112,	-6000113,	69.0898,	0.023748,	1.17378,	69.1093,	15
13113,	6000113,	51.0451,	0.328055,	0.361961,	53.8166,	15
13113,	-6000113,	66.5125,	-0.541763,	2.85992,	76.5145,	15
13114,	6000113,	63.1573,	-1.37226,	-0.0678389,	132.56,	15
13114,	-6000113,	54.8319,	-1.95102,	-3.05584,	196.791,	15
13115,	6000113,	49.0527,	1.67144,	2.26706,	135.086,	15
13115,	-6000113,	57.3898,	0.622567,	-0.819348,	68.8755,	15
13116,	6000113,	43.0971,	-1.6744,	0.0444481,	119.013,	15
13116,	-6000113,	40.8494,	0.150368,	2.96086,	41.312,	15
13117,	6000113,	99.0325,	3.08557,	-2.18361,	1085.67,	15
13117,	-6000113,	13.2052,	1.26381,	-1.23191,	25.2314,	15
13118,	6000113,	278.13,	0.238623,	2.46276,	286.087,	15
13118,	-6000113,	63.0703,	0.390185,	1.52345,	67.9326,	15
13119,	6000113,	61.12,	1.90788,	-1.97539,	210.473,	15
13119,	-6000113,	55.9543,	1.00945,	1.94514,	86.9669,	15
13120,	6000113,	17.5561,	3.23632,	1.87182,	223.657,	15
13120,	-6000113,	27.0497,	-0.198613,	-1.03056,	27.5849,	15
13121,	6000113,	119.986,	-0.646013,	2.43283,	145.905,	15
13121,	-6000113,	73.2703,	-0.250266,	-2.47827,	75.5768,	15
13122,	6000113,	72.2009,	-0.073997,	-2.05395,	72.3986,	15
13122,	-6000113,	50.046,	-0.510838,	1.4247,	56.7191,	15
13123,	6000113,	47.4969,	-1.1355,	0.868205,	81.5523,	15
13123,	-6000113,	21.5751,	-3.65637,	-1.30428,	417.979,	15
13124,	6000113,	44.8084,	-0.910801,	0.512265,	64.7149,	15
13124,	-6000113,	101.693,	0.6994,	0.587354,	127.596,	15
13125,	6000113,	55.7232,	-1.23167,	3.07338,	103.61,	15
13125,	-6000113,	62.4839,	-1.73853,	-0.264156,	183.227,	15
13126,	6000113,	50.1162,	0.558691,	1.46918,	58.1434,	15
13126,	-6000113,	74.9201,	0.304837,	-1.50325,	78.4282,	15
13127,	6000113,	59.2909,	0.108322,	-1.30551,	59.6391,	15
13127,	-6000113,	24.9722,	2.18275,	1.61918,	112.168,	15
13128,	6000113,	36.6878,	-3.0722,	1.45225,	396.884,	15
13128,	-6000113,	23.675,	-0.312251,	1.38104,	24.8386,	15
13129,	6000113,	61.1607,	-2.74444,	1.9257,	477.668,	15
13129,	-6000113,	44.3468,	-1.61659,	-1.47131,	116.066,	15
13130,	6000113,	104.33,	0.703487,	-2.66132,	131.229,	15
13130,	-6000113,	24.933,	2.6333,	2.79532,	174.424,	15
13131,	6000113,	61.3917,	-1.36652,	-3.03664,	128.207,	15
13131,	-6000113,	57.6145,	-0.714953,	0.610303,	72.9777,	15
13132,	6000113,	44.4551,	-1.96091,	0.75128,	161.072,	15
13132,	-6000113,	40.0646,	0.232614,	1.76194,	41.1535,	15
13133,	6000113,	27.0963,	1.4761,	-3.08177,	62.3811,	15
13133,	-6000113,	56.5203,	-0.73514,	-1.30559,	72.4933,	15
13134,	6000113,	92.7411,	2.30319,	0.830736,	468.622,	15
13134,	-6000113,	35.7844,	2.99634,	-2.25036,	358.956,	15
13135,	6000113,	34.2046,	1.12667,	-2.91626,	58.3098,	15
13135,	-6000113,	79.22,	2.27509,	-0.423639,	389.428,	15
13136,	6000113,	81.3021,	-1.93936,	1.8872,	288.545,	15
13136,	-6000113,	45.2981,	-1.81766,	-1.4015,	143.138,	15
13137,	6000113,	47.8953,	1.36374,	2.93389,	99.7781,	15
13137,	-6000113,	46.82,	-0.162536,	0.284498,	47.4398,	15
13138,	6000113,	48.8461,	1.94177,	0.517157,	173.759,	15
13138,	-6000113,	62.0981,	3.46464,	-0.947248,	993.45,	15
13139,	6000113,	46.9236,	1.11327,	2.964,	79.1317,	15
13139,	-6000113,	45.5702,	-0.438612,	-0.0778282,	50.0244,	15
13140,	6000113,	55.3584,	-1.65866,	-1.30258,	150.649,	15
13140,	-6000113,	70.6848,	-1.0339,	1.06182,	111.951,	15
13141,	6000113,	86.3301,	1.25342,	-2.34575,	163.502,	15
13141,	-6000113,	72.5208,	0.569726,	2.43049,	84.6123,	15
13142,	6000113,	47.2033,	-2.95644,	2.16102,	455.072,	15
13142,	-6000113,	49.6451,	-1.59779,	-1.00245,	127.698,	15
13143,	6000113,	14.4467,	0.169523,	-1.06628,	14.6548,	15
13143,	-6000113,	130.072,	-1.77726,	-0.5187,	395.597,	15
13144,	6000113,	71.2178,	3.50947,	1.8876,	1191.49,	15
13144,	-6000113,	59.1019,	3.08804,	-1.35348,	649.517,	15
13145,	6000113,	64.9647,	2.45311,	-2.52689,	380.384,	15
13145,	-6000113,	51.4172,	1.6745,	1.15437,	142.002,	15
13146,	6000113,	42.0392,	-1.06229,	0.444107,	68.0753,	15
13146,	-6000113,	33.6891,	-3.11614,	-2.58486,	380.746,	15
13147,	6000113,	53.261,	1.06501,	-0.125307,	86.4318,	15
13147,	-6000113,	76.2922,	0.760191,	2.69769,	99.4187,	15
13148,	6000113,	24.0756,	-4.11063,	-0.0915483,	734.324,	15
13148,	-6000113,	20.7227,	-1.12295,	2.98088,	35.2205,	15
13149,	6000113,	22.5483,	0.396275,	-2.43636,	24.342,	15
13149,	-6000113,	60.9111,	-1.72267,	1.31361,	175.975,	15
13150,	6000113,	59.1747,	2.57107,	2.47946,	389.261,	15
13150,	-6000113,	39.46,	1.11852,	-1.42839,	66.827,	15
13151,	6000113,	44.3544,	2.0392,	1.53917,	173.305,	15
13151,	-6000113,	83.9674,	1.79059,	-1.27045,	258.613,	15
13152,	6000113,	50.7552,	-3.75173,	-1.67971,	1081.54,	15
13152,	-6000113,	26.9665,	-1.81794,	1.48805,	85.235,	15
13153,	6000113,	63.5118,	-1.83843,	-0.339139,	204.69,	15
13153,	-6000113,	56.2041,	-1.45341,	2.96572,	126.781,	15
13154,	6000113,	34.6888,	0.210512,	-1.75691,	35.4603,	15
13154,	-6000113,	114.139,	-0.555502,	0.355392,	132.208,	15
13155,	6000113,	46.5312,	-0.776216,	-0.854647,	61.2671,	15
13155,	-6000113,	28.4881,	1.54759,	-2.94774,	69.9791,	15
13156,	6000113,	27.2567,	0.684631,	-2.90555,	33.898,	15
13156,	-6000113,	68.7036,	-1.11114,	0.849416,	115.662,	15
13157,	6000113,	169.675,	-0.110226,	2.26236,	170.707,	15
13157,	-6000113,	17.283,	0.678916,	-0.76008,	21.4214,	15
13158,	6000113,	35.6612,	-2.43658,	2.65062,	205.433,	15
13158,	-6000113,	73.7042,	-0.994138,	0.493833,	113.226,	15
13159,	6000113,	57.1707,	-1.45013,	0.853812,	128.583,	15
13159,	-6000113,	50.4465,	-0.446493,	-2.18411,	55.559,	15
13160,	6000113,	35.7198,	-2.51611,	-0.798162,	222.554,	15
13160,	-6000113,	14.7621,	0.62864,	-3.03283,	17.7764,	15
13161,	6000113,	12.0859,	-3.32462,	0.0869805,	168.142,	15
13161,	-6000113,	64.2516,	-0.467506,	-2.44934,	71.4019,	15
13162,	6000113,	94.2201,	0.9475,	-1.56502,	139.774,	15
13162,	-6000113,	43.7171,	-0.590422,	-2.46675,	51.5608,	15
13163,	6000113,	39.118,	2.17991,	1.10768,	175.221,	15
13163,	-6000113,	59.3481,	0.716055,	-2.38787,	75.2243,	15
13164,	6000113,	145.665,	-0.275739,	-1.88527,	151.237,	15
13164,	-6000113,	29.3961,	0.429904,	0.0929645,	32.1547,	15
13165,	6000113,	46.6789,	2.50127,	-0.648615,	286.608,	15
13165,	-6000113,	54.4399,	1.2349,	2.43203,	101.501,	15
13166,	6000113,	278.302,	-0.386325,	3.05791,	299.33,	15
13166,	-6000113,	361.216,	-0.593184,	2.73428,	426.651,	15
13167,	6000113,	7.04708,	0.276145,	-2.06491,	7.31749,	15
13167,	-6000113,	158.715,	1.7086,	0.531975,	452.526,	15
13168,	6000113,	60.2303,	-1.75208,	1.5446,	178.884,	15
13168,	-6000113,	60.6496,	-1.93394,	-1.58188,	214.132,	15
13169,	6000113,	67.4521,	-0.354231,	-2.96245,	71.7284,	15
13169,	-6000113,	55.214,	-0.500572,	0.231459,	62.2772,	15
13170,	6000113,	57.5139,	1.3091,	3.04354,	114.249,	15
13170,	-6000113,	62.8032,	1.73485,	-0.245165,	183.527,	15
13171,	6000113,	49.081,	0.602154,	1.1095,	58.2513,	15
13171,	-6000113,	38.9054,	2.29376,	-2.20562,	194.781,	15
13172,	6000113,	45.6488,	-1.49216,	1.6888,	106.626,	15
13172,	-6000113,	80.2891,	-1.22003,	-1.23357,	147.832,	15
13173,	6000113,	49.4896,	2.96417,	-1.24203,	480.797,	15
13173,	-6000113,	26.6908,	0.819786,	0.770118,	36.1733,	15
13174,	6000113,	53.9407,	-0.180966,	0.392964,	54.8264,	15
13174,	-6000113,	69.9302,	-0.0379884,	-2.46579,	69.9806,	15
13175,	6000113,	74.9362,	-0.602742,	2.35391,	88.9654,	15
13175,	-6000113,	51.4743,	-0.105433,	-0.126735,	51.7606,	15
13176,	6000113,	156.915,	0.684426,	-3.12919,	195.125,	15
13176,	-6000113,	31.5701,	-0.828773,	-2.81077,	43.0472,	15
13177,	6000113,	80.5268,	-3.30253,	-0.254632,	1095.9,	15
13177,	-6000113,	53.4988,	-3.54844,	2.23843,	930.551,	15
13178,	6000113,	43.9717,	0.601368,	0.681073,	52.1653,	15
13178,	-6000113,	68.406,	-0.60674,	2.98268,	81.3883,	15
13179,	6000113,	44.647,	0.936838,	-2.54624,	65.7151,	15
13179,	-6000113,	36.3566,	-1.00258,	0.69734,	56.2119,	15
13180,	6000113,	115.864,	-1.7324,	1.28008,	337.803,	15
13180,	-6000113,	78.8418,	-2.08913,	2.59774,	323.317,	15
13181,	6000113,	58.3238,	1.23043,	-2.89719,	108.333,	15
13181,	-6000113,	56.0876,	0.517337,	0.0959446,	63.762,	15
13182,	6000113,	69.4033,	-2.24549,	0.860509,	331.432,	15
13182,	-6000113,	53.3391,	-2.2989,	-2.20097,	268.393,	15
13183,	6000113,	59.3223,	-2.20475,	0.753882,	272.238,	15
13183,	-6000113,	44.121,	-0.750954,	2.95259,	57.1573,	15
13184,	6000113,	63.5725,	1.32679,	1.60898,	128.233,	15
13184,	-6000113,	57.2315,	1.73136,	-1.834,	166.698,	15
13185,	6000113,	15.1176,	-0.432353,	-2.40554,	16.5527,	15
13185,	-6000113,	73.3118,	2.05309,	2.72826,	290.326,	15
13186,	6000113,	24.7266,	-1.59734,	0.552286,	63.5759,	15
13186,	-6000113,	64.3538,	0.368493,	-2.59673,	68.7727,	15
13187,	6000113,	78.3267,	0.334217,	-3.01382,	82.7422,	15
13187,	-6000113,	57.7876,	0.270912,	0.572355,	59.9212,	15
13188,	6000113,	64.1903,	-0.0787572,	0.172022,	64.3895,	15
13188,	-6000113,	58.8139,	-0.155481,	-3.1067,	59.5262,	15
13189,	6000113,	55.8194,	1.17083,	-2.22171,	98.6546,	15
13189,	-6000113,	45.2438,	-0.103001,	0.798713,	45.484,	15
13190,	6000113,	49.2604,	3.22861,	-2.65053,	622.753,	15
13190,	-6000113,	83.7055,	1.58111,	-3.02706,	212.03,	15
13191,	6000113,	38.3481,	-0.125712,	-1.50671,	38.6515,	15
13191,	-6000113,	112.593,	-1.70549,	-1.69035,	320.088,	15
13192,	6000113,	36.7684,	1.46765,	1.90697,	84.0063,	15
13192,	-6000113,	73.2862,	0.195829,	-1.83986,	74.6959,	15
13193,	6000113,	78.5123,	-0.990961,	2.67864,	120.322,	15
13193,	-6000113,	14.8081,	-3.64361,	2.16792,	283.248,	15
13194,	6000113,	55.9738,	-0.924711,	0.209442,	81.6598,	15
13194,	-6000113,	71.7124,	-0.814308,	-2.37003,	96.8318,	15
13195,	6000113,	59.0759,	-3.3331,	1.12903,	828.858,	15
13195,	-6000113,	64.1519,	-2.89349,	-1.64279,	580.946,	15
13196,	6000113,	51.7104,	2.51108,	0.0594093,	320.589,	15
13196,	-6000113,	60.2842,	3.30974,	-3.02639,	826.333,	15
13197,	6000113,	91.5892,	-0.655781,	-1.89384,	111.999,	15
13197,	-6000113,	72.823,	-0.349748,	2.71855,	77.3226,	15
